Station Name,Date,O3,datacap,8h_Avg_WHO,8h_Avg_NS,8h_Avg_WHO_DC,8h_Avg_NS_DC,Daily_Avg_8h_WHO,Daily_Avg_8h_NS
Envi,2023-01-05,25.5216,100.0,62.0862,62.0862,,,,
Envi,2023-01-05,25.5216,100.0,58.650600000000004,58.650600000000004,,,,
Envi,2023-01-05,27.4848,100.0,53.49719999999999,53.49719999999999,,,,
Envi,2023-01-05,15.7056,100.0,46.626,46.626,,,,
Envi,2023-01-05,13.7424,100.0,38.5278,38.5278,,,,
Envi,2023-01-05,13.7424,100.0,30.1842,30.1842,,,,
Envi,2023-01-05,33.37440000000001,100.0,24.0492,24.0492,,,,
Envi,2023-01-05,49.080000000000005,100.0,25.5216,25.5216,100.0,100.0,48.56875,48.56875
Envi,2023-01-06,51.0432,100.0,28.711800000000004,28.711800000000004,,,,
Envi,2023-01-06,29.448,100.0,29.202600000000004,29.202600000000004,,,,
Envi,2023-01-06,27.4848,100.0,29.2026,29.2026,,,,
Envi,2023-01-06,33.37440000000001,100.0,31.4112,31.4112,,,,
Envi,2023-01-06,45.1536,100.0,35.3376,35.3376,,,,
Envi,2023-01-06,31.4112,100.0,37.546200000000006,37.546200000000006,,,,
Envi,2023-01-06,11.7792,100.0,34.8468,34.8468,,,,
Envi,2023-01-06,7.8528,100.0,29.6934,29.6934,,,,
Envi,2023-01-06,13.7424,100.0,25.0308,25.0308,,,,
Envi,2023-01-06,56.93280000000001,100.0,28.466400000000004,28.466400000000004,,,,
Envi,2023-01-06,60.8592,100.0,32.638200000000005,32.638200000000005,,,,
Envi,2023-01-06,66.74880000000002,100.0,36.81,36.81,,,,
Envi,2023-01-06,41.2272,100.0,36.3192,36.3192,,,,
Envi,2023-01-06,66.74880000000002,100.0,40.7364,40.7364,,,,
Envi,2023-01-06,80.49119999999999,100.0,49.3254,49.3254,,,,
Envi,2023-01-06,72.63839999999999,100.0,57.4236,57.4236,,,,
Envi,2023-01-06,66.74880000000002,100.0,64.0494,64.0494,,,,
Envi,2023-01-06,54.9696,100.0,63.804,63.804,,,,
Envi,2023-01-06,39.264,100.0,61.104600000000005,61.104600000000005,,,,
Envi,2023-01-06,41.2272,100.0,57.9144,57.9144,,,,
Envi,2023-01-06,45.1536,100.0,58.4052,58.4052,,,,
Envi,2023-01-06,37.3008,100.0,54.7242,54.7242,,,,
Envi,2023-01-06,27.4848,100.0,48.0984,48.0984,,,,
Envi,2023-01-06,25.5216,100.0,42.208800000000004,42.208800000000004,100.0,100.0,42.208800000000004,42.208800000000004
Envi,2023-01-07,23.5584,100.0,36.81,36.81,,,,
Envi,2023-01-07,33.37440000000001,100.0,34.1106,34.1106,,,,
Envi,2023-01-07,39.264,100.0,34.110600000000005,34.110600000000005,,,,
Envi,2023-01-07,35.337599999999995,100.0,33.3744,33.3744,,,,
Envi,2023-01-07,31.4112,100.0,31.656600000000005,31.656600000000005,,,,
Envi,2023-01-07,56.93280000000001,100.0,34.110600000000005,34.110600000000005,,,,
Envi,2023-01-07,41.2272,100.0,35.8284,35.8284,,,,
Envi,2023-01-07,31.4112,100.0,36.564600000000006,36.564600000000006,,,,
Envi,2023-01-07,19.632,100.0,36.073800000000006,36.073800000000006,,,,
Envi,2023-01-07,15.7056,100.0,33.8652,33.8652,,,,
Envi,2023-01-07,23.5584,100.0,31.902,31.902,,,,
Envi,2023-01-07,39.264,100.0,32.3928,32.3928,,,,
Envi,2023-01-07,45.1536,100.0,34.1106,34.1106,,,,
Envi,2023-01-07,51.0432,100.0,33.3744,33.3744,,,,
Envi,2023-01-07,51.0432,100.0,34.6014,34.6014,,,,
Envi,2023-01-07,23.5584,100.0,33.6198,33.6198,,,,
Envi,2023-01-07,23.5584,100.0,34.1106,34.1106,,,,
Envi,2023-01-07,19.632,100.0,34.6014,34.6014,,,,
Envi,2023-01-07,31.4112,100.0,35.583,35.583,,,,
Envi,2023-01-07,23.5584,100.0,33.6198,33.6198,,,,
Envi,2023-01-07,7.8528,100.0,28.9572,28.9572,,,,
Envi,2023-01-07,1.9632,100.0,22.8222,22.8222,,,,
Envi,2023-01-07,1.9632,100.0,16.6872,16.6872,,,,
Envi,2023-01-07,1.9632,100.0,13.987800000000002,13.987800000000002,100.0,100.0,31.953125,31.953125
Envi,2023-01-08,,87.5,,,,,,
Envi,2023-01-08,,75.0,,,,,,
Envi,2023-01-08,,62.5,,,,,,
Envi,2023-01-08,1.9632,62.5,,,,,,
Envi,2023-01-08,1.9632,62.5,,,,,,
Envi,2023-01-08,1.9632,62.5,,,,,,
Envi,2023-01-08,,50.0,,,,,,
Envi,2023-01-08,,37.5,,,,,,
Envi,2023-01-08,1.9632,50.0,,,,,,
Envi,2023-01-08,9.816,62.5,,,,,,
Envi,2023-01-08,25.5216,75.0,,,,,,
Envi,2023-01-08,35.337599999999995,75.0,,,,,,
Envi,2023-01-08,53.0064,75.0,,,,,,
Envi,2023-01-08,56.93280000000001,75.0,,,,,,
Envi,2023-01-08,64.7856,87.5,,,,,,
Envi,2023-01-08,62.8224,100.0,38.7732,38.7732,,,,
Envi,2023-01-08,53.0064,100.0,45.153600000000004,45.153600000000004,,,,
Envi,2023-01-08,35.337599999999995,100.0,48.3438,48.3438,,,,
Envi,2023-01-08,29.448,100.0,48.8346,48.8346,,,,
Envi,2023-01-08,13.7424,100.0,46.135200000000005,46.135200000000005,,,,
Envi,2023-01-08,15.7056,100.0,41.4726,41.4726,,,,
Envi,2023-01-08,21.5952,100.0,37.0554,37.0554,,,,
Envi,2023-01-08,19.632,100.0,31.4112,31.4112,,,,
Envi,2023-01-08,23.5584,100.0,26.503199999999996,26.503199999999996,37.5,37.5,,
Envi,2023-01-09,37.3008,100.0,24.54,24.54,,,,
Envi,2023-01-09,41.2272,100.0,25.2762,25.2762,,,,
Envi,2023-01-09,27.4848,100.0,25.0308,25.0308,,,,
Envi,2023-01-09,,87.5,,,,,,
Envi,2023-01-09,,75.0,,,,,,
Envi,2023-01-09,,62.5,,,,,,
Envi,2023-01-09,,50.0,,,,,,
Envi,2023-01-09,,37.5,,,,,,
Envi,2023-01-09,1.9632,37.5,,,,,,
Envi,2023-01-09,7.8528,37.5,,,,,,
Envi,2023-01-09,31.4112,37.5,,,,,,
Envi,2023-01-09,37.3008,50.0,,,,,,
Envi,2023-01-09,54.9696,62.5,,,,,,
Envi,2023-01-09,68.712,75.0,,,,,,
Envi,2023-01-09,70.67519999999999,87.5,,,,,,
Envi,2023-01-09,76.5648,100.0,43.681200000000004,43.681200000000004,,,,
Envi,2023-01-09,58.896,100.0,50.7978,50.7978,,,,
Envi,2023-01-09,45.1536,100.0,55.46040000000001,55.46040000000001,,,,
Envi,2023-01-09,39.264,100.0,56.442,56.442,,,,
Envi,2023-01-09,17.668799999999997,100.0,53.988,53.988,,,,
Envi,2023-01-09,13.7424,100.0,48.834599999999995,48.834599999999995,,,,
Envi,2023-01-09,9.816,100.0,41.4726,41.4726,,,,
Envi,2023-01-09,9.816,100.0,33.8652,33.8652,,,,
Envi,2023-01-09,3.9264,100.0,24.7854,24.7854,50.0,50.0,,
Envi,2023-01-10,1.9632,100.0,17.6688,17.6688,,,,
Envi,2023-01-10,1.9632,100.0,12.27,12.27,,,,
Envi,2023-01-10,5.8896,100.0,8.0982,8.0982,,,,
Envi,2023-01-10,5.8896,100.0,6.6258,6.6258,,,,
Envi,2023-01-10,1.9632,100.0,5.1533999999999995,5.1533999999999995,,,,
Envi,2023-01-10,3.9264,100.0,4.4172,4.4172,,,,
Envi,2023-01-10,1.9632,100.0,3.4356,3.4356,,,,
Envi,2023-01-10,,87.5,,,,,,
Envi,2023-01-10,11.7792,87.5,,,,,,
Envi,2023-01-10,17.668799999999997,87.5,,,,,,
Envi,2023-01-10,56.93280000000001,87.5,,,,,,
Envi,2023-01-10,70.67519999999999,87.5,,,,,,
Envi,2023-01-10,76.5648,87.5,,,,,,
Envi,2023-01-10,78.528,87.5,,,,,,
Envi,2023-01-10,82.4544,87.5,,,,,,
Envi,2023-01-10,58.896,100.0,56.687400000000004,56.687400000000004,,,,
Envi,2023-01-10,47.1168,100.0,61.104600000000005,61.104600000000005,,,,
Envi,2023-01-10,45.1536,100.0,64.5402,64.5402,,,,
Envi,2023-01-10,39.264,100.0,62.3316,62.3316,,,,
Envi,2023-01-10,39.264,100.0,58.40520000000001,58.40520000000001,,,,
Envi,2023-01-10,35.337599999999995,100.0,53.2518,53.2518,,,,
Envi,2023-01-10,31.4112,100.0,47.362199999999994,47.362199999999994,,,,
Envi,2023-01-10,29.448,100.0,40.7364,40.7364,,,,
Envi,2023-01-10,39.264,100.0,38.2824,38.2824,66.66666666666666,66.66666666666666,,
Envi,2023-01-11,54.9696,100.0,39.263999999999996,39.263999999999996,,,,
Envi,2023-01-11,62.8224,100.0,41.4726,41.4726,,,,
Envi,2023-01-11,72.63839999999999,100.0,45.6444,45.6444,,,,
Envi,2023-01-11,74.6016,100.0,50.0616,50.0616,,,,
Envi,2023-01-11,76.5648,100.0,55.215,55.215,,,,
Envi,2023-01-11,54.9696,100.0,58.159800000000004,58.159800000000004,,,,
Envi,2023-01-11,33.37440000000001,100.0,58.6506,58.6506,,,,
Envi,2023-01-11,19.632,100.0,56.1966,56.1966,,,,
Envi,2023-01-11,37.3008,100.0,53.988,53.988,,,,
Envi,2023-01-11,45.1536,100.0,51.7794,51.7794,,,,
Envi,2023-01-11,54.9696,100.0,49.570800000000006,49.570800000000006,,,,
Envi,2023-01-11,60.8592,100.0,47.853,47.853,,,,
Envi,2023-01-11,58.896,100.0,45.644400000000005,45.644400000000005,,,,
Envi,2023-01-11,58.896,100.0,46.1352,46.1352,,,,
Envi,2023-01-11,54.9696,100.0,48.8346,48.8346,,,,
Envi,2023-01-11,58.896,100.0,53.7426,53.7426,,,,
Envi,2023-01-11,54.9696,100.0,55.9512,55.9512,,,,
Envi,2023-01-11,51.0432,100.0,56.6874,56.6874,,,,
Envi,2023-01-11,43.1904,100.0,55.214999999999996,55.214999999999996,,,,
Envi,2023-01-11,37.3008,100.0,52.270199999999996,52.270199999999996,,,,
Envi,2023-01-11,35.337599999999995,100.0,49.325399999999995,49.325399999999995,,,,
Envi,2023-01-11,37.3008,100.0,46.626000000000005,46.626000000000005,,,,
Envi,2023-01-11,49.080000000000005,100.0,45.8898,45.8898,,,,
Envi,2023-01-11,31.4112,100.0,42.4542,42.4542,100.0,100.0,50.27632500000001,50.27632500000001
Envi,2023-01-12,11.7792,100.0,37.0554,37.0554,,,,
Envi,2023-01-12,,87.5,,,,,,
Envi,2023-01-12,,75.0,,,,,,
Envi,2023-01-12,,62.5,,,,,,
Envi,2023-01-12,,50.0,,,,,,
Envi,2023-01-12,,37.5,,,,,,
Envi,2023-01-12,,25.0,,,,,,
Envi,2023-01-12,,12.5,,,,,,
Envi,2023-01-12,1.9632,12.5,,,,,,
Envi,2023-01-12,7.8528,25.0,,,,,,
Envi,2023-01-12,33.37440000000001,37.5,,,,,,
Envi,2023-01-12,33.37440000000001,50.0,,,,,,
Envi,2023-01-12,49.080000000000005,62.5,,,,,,
Envi,2023-01-12,62.8224,75.0,,,,,,
Envi,2023-01-12,64.7856,87.5,,,,,,
Envi,2023-01-12,64.7856,100.0,39.7548,39.7548,,,,
Envi,2023-01-12,66.74880000000002,100.0,47.85300000000001,47.85300000000001,,,,
Envi,2023-01-12,54.9696,100.0,53.74260000000001,53.74260000000001,,,,
Envi,2023-01-12,33.37440000000001,100.0,53.74260000000001,53.74260000000001,,,,
Envi,2023-01-12,13.7424,100.0,51.2886,51.2886,,,,
Envi,2023-01-12,25.5216,100.0,48.3438,48.3438,,,,
Envi,2023-01-12,17.668799999999997,100.0,42.699600000000004,42.699600000000004,,,,
Envi,2023-01-12,5.8896,100.0,35.3376,35.3376,,,,
Envi,2023-01-12,3.9264,100.0,27.730200000000004,27.730200000000004,41.66666666666667,41.66666666666667,,
Envi,2023-01-13,3.9264,100.0,19.8774,19.8774,,,,
Envi,2023-01-13,13.7424,100.0,14.724,14.724,,,,
Envi,2023-01-13,29.448,100.0,14.2332,14.2332,,,,
Envi,2023-01-13,35.337599999999995,100.0,16.9326,16.9326,,,,
Envi,2023-01-13,29.448,100.0,17.4234,17.4234,,,,
Envi,2023-01-13,21.5952,100.0,17.9142,17.9142,,,,
Envi,2023-01-13,9.816,100.0,18.404999999999998,18.404999999999998,,,,
Envi,2023-01-13,1.9632,100.0,18.159599999999998,18.159599999999998,,,,
Envi,2023-01-13,15.7056,100.0,19.631999999999998,19.631999999999998,,,,
Envi,2023-01-13,25.5216,100.0,21.1044,21.1044,,,,
Envi,2023-01-13,37.3008,100.0,22.086000000000002,22.086000000000002,,,,
Envi,2023-01-13,39.264,100.0,22.5768,22.5768,,,,
Envi,2023-01-13,53.0064,100.0,25.5216,25.5216,,,,
Envi,2023-01-13,68.712,100.0,31.4112,31.4112,,,,
Envi,2023-01-13,72.63839999999999,100.0,39.264,39.264,,,,
Envi,2023-01-13,72.63839999999999,100.0,48.0984,48.0984,,,,
Envi,2023-01-13,70.67519999999999,100.0,54.96959999999999,54.96959999999999,,,,
Envi,2023-01-13,60.8592,100.0,59.386799999999994,59.386799999999994,,,,
Envi,2023-01-13,43.1904,100.0,60.123,60.123,,,,
Envi,2023-01-13,37.3008,100.0,59.8776,59.8776,,,,
Envi,2023-01-13,19.632,100.0,55.7058,55.7058,,,,
Envi,2023-01-13,19.632,100.0,49.57079999999999,49.57079999999999,,,,
Envi,2023-01-13,35.337599999999995,100.0,44.908199999999994,44.908199999999994,,,,
Envi,2023-01-13,37.3008,100.0,40.491,40.491,100.0,100.0,33.016525,33.016525
Envi,2023-01-14,37.3008,100.0,36.3192,36.3192,,,,
Envi,2023-01-14,39.264,100.0,33.6198,33.6198,,,,
Envi,2023-01-14,45.1536,100.0,33.8652,33.8652,,,,
Envi,2023-01-14,54.9696,100.0,36.0738,36.0738,,,,
Envi,2023-01-14,60.8592,100.0,41.2272,41.2272,,,,
Envi,2023-01-14,56.93280000000001,100.0,45.8898,45.8898,,,,
Envi,2023-01-14,41.2272,100.0,46.626,46.626,,,,
Envi,2023-01-14,37.3008,100.0,46.626000000000005,46.626000000000005,,,,
Envi,2023-01-14,31.4112,100.0,45.88980000000001,45.88980000000001,,,,
Envi,2023-01-14,41.2272,100.0,46.135200000000005,46.135200000000005,,,,
Envi,2023-01-14,47.1168,100.0,46.3806,46.3806,,,,
Envi,2023-01-14,49.080000000000005,100.0,45.644400000000005,45.644400000000005,,,,
Envi,2023-01-14,51.0432,100.0,44.4174,44.4174,,,,
Envi,2023-01-14,62.8224,100.0,45.153600000000004,45.153600000000004,,,,
Envi,2023-01-14,68.712,100.0,48.589200000000005,48.589200000000005,,,,
Envi,2023-01-14,70.67519999999999,100.0,52.760999999999996,52.760999999999996,,,,
Envi,2023-01-14,58.896,100.0,56.1966,56.1966,,,,
Envi,2023-01-14,43.1904,100.0,56.442,56.442,,,,
Envi,2023-01-14,37.3008,100.0,55.214999999999996,55.214999999999996,,,,
Envi,2023-01-14,25.5216,100.0,52.2702,52.2702,,,,
Envi,2023-01-14,15.7056,100.0,47.853,47.853,,,,
Envi,2023-01-14,19.632,100.0,42.4542,42.4542,,,,
Envi,2023-01-14,13.7424,100.0,35.583,35.583,,,,
Envi,2023-01-14,9.816,100.0,27.9756,27.9756,100.0,100.0,44.550324999999994,44.550324999999994
Envi,2023-01-15,5.8896,100.0,21.3498,21.3498,,,,
Envi,2023-01-15,3.9264,100.0,16.4418,16.4418,,,,
Envi,2023-01-15,3.9264,100.0,12.27,12.27,,,,
Envi,2023-01-15,35.337599999999995,100.0,13.497,13.497,,,,
Envi,2023-01-15,43.1904,100.0,16.9326,16.9326,,,,
Envi,2023-01-15,51.0432,100.0,20.858999999999998,20.858999999999998,,,,
Envi,2023-01-15,27.4848,100.0,22.5768,22.5768,,,,
Envi,2023-01-15,7.8528,100.0,22.3314,22.3314,,,,
Envi,2023-01-15,17.668799999999997,100.0,23.803799999999995,23.803799999999995,,,,
Envi,2023-01-15,23.5584,100.0,26.2578,26.2578,,,,
Envi,2023-01-15,45.1536,100.0,31.4112,31.4112,,,,
Envi,2023-01-15,51.0432,100.0,33.3744,33.3744,,,,
Envi,2023-01-15,58.896,100.0,35.337599999999995,35.337599999999995,,,,
Envi,2023-01-15,54.9696,100.0,35.8284,35.8284,,,,
Envi,2023-01-15,78.528,100.0,42.2088,42.2088,,,,
Envi,2023-01-15,66.74880000000002,100.0,49.570800000000006,49.570800000000006,,,,
Envi,2023-01-15,56.93280000000001,100.0,54.47880000000001,54.47880000000001,,,,
Envi,2023-01-15,39.264,100.0,56.44200000000001,56.44200000000001,,,,
Envi,2023-01-15,27.4848,100.0,54.23340000000001,54.23340000000001,,,,
Envi,2023-01-15,23.5584,100.0,50.79780000000001,50.79780000000001,,,,
Envi,2023-01-15,13.7424,100.0,45.153600000000004,45.153600000000004,,,,
Envi,2023-01-15,5.8896,100.0,39.0186,39.0186,,,,
Envi,2023-01-15,1.9632,100.0,29.448000000000004,29.448000000000004,,,,
Envi,2023-01-15,,87.5,,,95.83333333333334,95.83333333333334,32.76623478260869,32.76623478260869
Envi,2023-01-16,1.9632,87.5,,,,,,
Envi,2023-01-16,,75.0,,,,,,
Envi,2023-01-16,1.9632,75.0,,,,,,
Envi,2023-01-16,,62.5,,,,,,
Envi,2023-01-16,,50.0,,,,,,
Envi,2023-01-16,,37.5,,,,,,
Envi,2023-01-16,,25.0,,,,,,
Envi,2023-01-16,,25.0,,,,,,
Envi,2023-01-16,,12.5,,,,,,
Envi,2023-01-16,3.9264,25.0,,,,,,
Envi,2023-01-16,25.5216,25.0,,,,,,
Envi,2023-01-16,49.080000000000005,37.5,,,,,,
Envi,2023-01-16,60.8592,50.0,,,,,,
Envi,2023-01-16,68.712,62.5,,,,,,
Envi,2023-01-16,72.63839999999999,75.0,,,,,,
Envi,2023-01-16,74.6016,87.5,,,,,,
Envi,2023-01-16,68.712,100.0,53.0064,53.0064,,,,
Envi,2023-01-16,51.0432,100.0,58.896,58.896,,,,
Envi,2023-01-16,43.1904,100.0,61.104600000000005,61.104600000000005,,,,
Envi,2023-01-16,25.5216,100.0,58.1598,58.1598,,,,
Envi,2023-01-16,11.7792,100.0,52.0248,52.0248,,,,
Envi,2023-01-16,7.8528,100.0,44.4174,44.4174,,,,
Envi,2023-01-16,1.9632,100.0,35.583000000000006,35.583000000000006,,,,
Envi,2023-01-16,1.9632,100.0,26.5032,26.5032,33.33333333333333,33.33333333333333,,
Envi,2023-01-17,1.9632,100.0,18.1596,18.1596,,,,
Envi,2023-01-17,,87.5,,,,,,
Envi,2023-01-17,,75.0,,,,,,
Envi,2023-01-17,,62.5,,,,,,
Envi,2023-01-17,,50.0,,,,,,
Envi,2023-01-17,,37.5,,,,,,
Envi,2023-01-17,,25.0,,,,,,
Envi,2023-01-17,,12.5,,,,,,
Envi,2023-01-17,3.9264,12.5,,,,,,
Envi,2023-01-17,11.7792,25.0,,,,,,
Envi,2023-01-17,17.668799999999997,37.5,,,,,,
Envi,2023-01-17,27.4848,50.0,,,,,,
Envi,2023-01-17,76.5648,62.5,,,,,,
Envi,2023-01-17,43.1904,75.0,,,,,,
Envi,2023-01-17,51.0432,87.5,,,,,,
Envi,2023-01-17,53.0064,100.0,35.583,35.583,,,,
Envi,2023-01-17,72.63839999999999,100.0,44.172,44.172,,,,
Envi,2023-01-17,60.8592,100.0,50.307,50.307,,,,
Envi,2023-01-17,45.1536,100.0,53.7426,53.7426,,,,
Envi,2023-01-17,23.5584,100.0,53.2518,53.2518,,,,
Envi,2023-01-17,13.7424,100.0,45.399,45.399,,,,
Envi,2023-01-17,7.8528,100.0,40.9818,40.9818,,,,
Envi,2023-01-17,3.9264,100.0,35.0922,35.0922,,,,
Envi,2023-01-17,3.9264,100.0,28.9572,28.9572,41.66666666666667,41.66666666666667,,
Envi,2023-01-18,3.9264,100.0,20.3682,20.3682,,,,
Envi,2023-01-18,3.9264,100.0,13.2516,13.2516,,,,
Envi,2023-01-18,3.9264,100.0,8.0982,8.0982,,,,
Envi,2023-01-18,3.9264,100.0,5.6442,5.6442,,,,
Envi,2023-01-18,37.3008,100.0,8.589,8.589,,,,
Envi,2023-01-18,51.0432,100.0,13.9878,13.9878,,,,
Envi,2023-01-18,33.37440000000001,100.0,17.6688,17.6688,,,,
Envi,2023-01-18,27.4848,100.0,20.6136,20.6136,,,,
Envi,2023-01-18,21.5952,100.0,22.822200000000002,22.822200000000002,,,,
Envi,2023-01-18,7.8528,100.0,23.313,23.313,,,,
Envi,2023-01-18,3.9264,100.0,23.313,23.313,,,,
Envi,2023-01-18,3.9264,100.0,23.313,23.313,,,,
Envi,2023-01-18,1.9632,100.0,18.895799999999998,18.895799999999998,,,,
Envi,2023-01-18,1.9632,100.0,12.760800000000001,12.760800000000001,,,,
Envi,2023-01-18,1.9632,100.0,8.8344,8.8344,,,,
Envi,2023-01-18,,87.5,,,,,,
Envi,2023-01-18,,75.0,,,,,,
Envi,2023-01-18,,62.5,,,,,,
Envi,2023-01-18,,50.0,,,,,,
Envi,2023-01-18,,37.5,,,,,,
Envi,2023-01-18,,25.0,,,,,,
Envi,2023-01-18,,12.5,,,,,,
Envi,2023-01-18,,0.0,,,,,,
Envi,2023-01-18,,0.0,,,62.5,62.5,,
Envi,2023-01-19,3.9264,12.5,,,,,,
Envi,2023-01-19,1.9632,25.0,,,,,,
Envi,2023-01-19,7.8528,37.5,,,,,,
Envi,2023-01-19,7.8528,50.0,,,,,,
Envi,2023-01-19,5.8896,62.5,,,,,,
Envi,2023-01-19,1.9632,75.0,,,,,,
Envi,2023-01-19,,75.0,,,,,,
Envi,2023-01-19,,75.0,,,,,,
Envi,2023-01-19,,62.5,,,,,,
Envi,2023-01-19,,50.0,,,,,,
Envi,2023-01-19,,37.5,,,,,,
Envi,2023-01-19,,25.0,,,,,,
Envi,2023-01-19,,12.5,,,,,,
Envi,2023-01-19,3.9264,12.5,,,,,,
Envi,2023-01-19,3.9264,25.0,,,,,,
Envi,2023-01-19,3.9264,37.5,,,,,,
Envi,2023-01-19,1.9632,50.0,,,,,,
Envi,2023-01-19,,50.0,,,,,,
Envi,2023-01-19,,50.0,,,,,,
Envi,2023-01-19,,50.0,,,,,,
Envi,2023-01-19,,50.0,,,,,,
Envi,2023-01-19,,37.5,,,,,,
Envi,2023-01-19,,25.0,,,,,,
Envi,2023-01-19,,12.5,,,0.0,0.0,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,,0.0,,,,,,
Envi,2023-01-20,5.8896,12.5,,,,,,
Envi,2023-01-20,9.816,25.0,,,,,,
Envi,2023-01-20,9.816,37.5,,,,,,
Envi,2023-01-20,5.8896,50.0,,,,,,
Envi,2023-01-20,5.8896,62.5,,,,,,
Envi,2023-01-20,,62.5,,,,,,
Envi,2023-01-20,,62.5,,,,,,
Envi,2023-01-20,,62.5,,,,,,
Envi,2023-01-20,,50.0,,,,,,
Envi,2023-01-20,,37.5,,,,,,
Envi,2023-01-20,,25.0,,,0.0,0.0,,
Envi,2023-01-21,,12.5,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,,0.0,,,,,,
Envi,2023-01-21,3.9264,12.5,,,,,,
Envi,2023-01-21,9.816,25.0,,,,,,
Envi,2023-01-21,11.7792,37.5,,,,,,
Envi,2023-01-21,11.7792,50.0,,,,,,
Envi,2023-01-21,11.7792,62.5,,,,,,
Envi,2023-01-21,9.816,75.0,,,,,,
Envi,2023-01-21,13.7424,87.5,,,,,,
Envi,2023-01-21,9.816,100.0,10.3068,10.3068,,,,
Envi,2023-01-21,3.9264,100.0,10.3068,10.3068,,,,
Envi,2023-01-21,,87.5,,,,,,
Envi,2023-01-21,,75.0,,,,,,
Envi,2023-01-21,,62.5,,,,,,
Envi,2023-01-21,,50.0,,,,,,
Envi,2023-01-21,1.9632,50.0,,,8.333333333333332,8.333333333333332,,
Envi,2023-01-22,,37.5,,,,,,
Envi,2023-01-22,,25.0,,,,,,
Envi,2023-01-22,,12.5,,,,,,
Envi,2023-01-22,,12.5,,,,,,
Envi,2023-01-22,,12.5,,,,,,
Envi,2023-01-22,,12.5,,,,,,
Envi,2023-01-22,,12.5,,,,,,
Envi,2023-01-22,,0.0,,,,,,
Envi,2023-01-22,,0.0,,,,,,
Envi,2023-01-22,1.9632,12.5,,,,,,
Envi,2023-01-22,5.8896,25.0,,,,,,
Envi,2023-01-22,9.816,37.5,,,,,,
Envi,2023-01-22,9.816,50.0,,,,,,
Envi,2023-01-22,9.816,62.5,,,,,,
Envi,2023-01-22,19.632,75.0,,,,,,
Envi,2023-01-22,19.632,87.5,,,,,,
Envi,2023-01-22,15.7056,100.0,11.533800000000001,11.533800000000001,,,,
Envi,2023-01-22,13.7424,100.0,13.006200000000002,13.006200000000002,,,,
Envi,2023-01-22,5.8896,100.0,13.006200000000002,13.006200000000002,,,,
Envi,2023-01-22,1.9632,100.0,12.024600000000001,12.024600000000001,,,,
Envi,2023-01-22,,87.5,,,,,,
Envi,2023-01-22,1.9632,87.5,,,,,,
Envi,2023-01-22,7.8528,87.5,,,,,,
Envi,2023-01-22,7.8528,87.5,,,16.666666666666664,16.666666666666664,,
Envi,2023-01-23,5.8896,87.5,,,,,,
Envi,2023-01-23,9.816,87.5,,,,,,
Envi,2023-01-23,11.7792,87.5,,,,,,
Envi,2023-01-23,11.7792,87.5,,,,,,
Envi,2023-01-23,5.8896,100.0,7.8528,7.8528,,,,
Envi,2023-01-23,,87.5,,,,,,
Envi,2023-01-23,,75.0,,,,,,
Envi,2023-01-23,,62.5,,,,,,
Envi,2023-01-23,,50.0,,,,,,
Envi,2023-01-23,1.9632,50.0,,,,,,
Envi,2023-01-23,7.8528,50.0,,,,,,
Envi,2023-01-23,13.7424,50.0,,,,,,
Envi,2023-01-23,17.668799999999997,50.0,,,,,,
Envi,2023-01-23,7.8528,62.5,,,,,,
Envi,2023-01-23,1.9632,75.0,,,,,,
Envi,2023-01-23,1.9632,87.5,,,,,,
Envi,2023-01-23,5.8896,100.0,7.362,7.362,,,,
Envi,2023-01-23,5.8896,100.0,7.8528,7.8528,,,,
Envi,2023-01-23,3.9264,100.0,7.362,7.362,,,,
Envi,2023-01-23,5.8896,100.0,6.3804,6.3804,,,,
Envi,2023-01-23,3.9264,100.0,4.662600000000001,4.662600000000001,,,,
Envi,2023-01-23,3.9264,100.0,4.171800000000001,4.171800000000001,,,,
Envi,2023-01-23,5.8896,100.0,4.6626,4.6626,,,,
Envi,2023-01-23,1.9632,100.0,4.6626,4.6626,37.5,37.5,,
Envi,2023-01-24,3.9264,100.0,4.4172,4.4172,,,,
Envi,2023-01-24,5.8896,100.0,4.4172,4.4172,,,,
Envi,2023-01-24,,87.5,,,,,,
Envi,2023-01-24,1.9632,87.5,,,,,,
Envi,2023-01-24,,75.0,,,,,,
Envi,2023-01-24,1.9632,75.0,,,,,,
