Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,DATA COUNT
Baniyas School,30/03/2023,05:00:00,3.25,,4.22,38.61,,33.05,52.07,,56.4,,,,,,,,,73.6,,64.64,31.9,,37.85,18.29,18.48,1008.4,66.45,203.28,1.61,4.54,,,,,,,,,53.54,,,
Baniyas School,30/03/2023,06:00:00,6.32,,4.22,37.53,,33.05,51.1,,50.8,,,,,,,,,53.4,,64.64,34.8,,37.85,17.8,18.0,1008.8,68.18,200.4,1.89,4.9,,,,,,,,,57.62,,,
Baniyas School,30/03/2023,07:00:00,6.67,,4.22,44.87,,33.05,47.33,,46.49,,,,,,,,,46.2,,64.64,33.1,,37.85,17.64,17.98,1009.4,68.93,199.6,1.44,4.94,,,,,,,,,55.93,,,
Baniyas School,30/03/2023,08:00:00,5.85,,4.22,31.64,,33.05,70.29,,46.1,,,,,,,,,49.6,,64.64,35.0,,37.85,19.22,19.3,1009.9,65.6,197.55,2.03,4.81,,,,,,,,,55.15,,,
Baniyas School,30/03/2023,09:00:00,5.78,,4.22,24.62,,33.05,81.05,,49.18,,,,,,,,,68.0,,64.64,33.8,,37.85,21.48,20.77,1010.4,60.89,202.69,2.15,5.52,,,,,,,,,55.83,,,
Baniyas School,30/03/2023,10:00:00,5.81,,4.22,15.49,,33.05,100.7,,54.5,,,,,,,,,63.5,,64.64,39.4,,37.85,24.52,23.54,1010.6,55.52,218.65,1.8,3.36,,,,,,,,,54.47,,,
Baniyas School,30/03/2023,11:00:00,5.57,,4.22,16.99,,33.05,120.79,,68.52,,,,,,,,,76.8,,64.64,38.6,,37.85,26.36,25.6,1010.3,49.31,268.65,1.7,3.41,,,,,,,,,55.8,,,
Baniyas School,30/03/2023,12:00:00,2.67,,4.22,14.65,,33.05,145.08,,83.55,,,,,,,,,94.0,,64.64,36.5,,37.85,27.49,26.44,1009.6,45.81,319.04,1.74,3.3,,,,,,,,,56.77,,,
Baniyas School,30/03/2023,13:00:00,3.0,,4.22,13.94,,33.05,157.86,,96.78,,,,,,,,,75.7,,64.64,35.3,,37.85,28.24,27.29,1008.6,42.31,312.42,1.58,3.46,,,,,,,,,61.32,,,
Baniyas School,30/03/2023,14:00:00,3.05,,4.22,14.15,,33.05,155.25,,109.79,,,,,,,,,68.9,,64.64,38.3,,37.85,29.22,28.06,1007.7,38.08,321.5,1.98,3.06,,,,,,,,,58.89,,,
Baniyas School,30/03/2023,15:00:00,4.15,,4.22,10.5,,33.05,151.76,,122.85,,,,,,,,,61.5,,64.64,33.8,,37.85,29.71,28.18,1007.0,32.06,349.68,3.28,4.86,,,,,,,,,60.88,,,
Baniyas School,30/03/2023,16:00:00,5.25,,4.22,14.25,,33.05,153.24,,133.22,,,,,,,,,64.7,,64.64,36.4,,37.85,28.9,28.39,1006.5,34.33,304.32,1.94,5.13,,,,,,,,,63.5,,,
Baniyas School,30/03/2023,17:00:00,5.22,,4.22,18.02,,33.05,148.39,,141.63,,,,,,,,,65.7,,64.64,38.4,,37.85,27.94,27.61,1006.4,39.1,303.19,2.26,5.18,,,,,,,,,62.33,,,
Baniyas School,30/03/2023,18:00:00,3.34,,4.22,17.96,,33.05,146.82,,147.4,,,,,,,,,67.9,,64.64,44.3,,37.85,26.6,26.49,1006.5,43.18,288.48,2.46,3.56,,,,,,,,,68.61,,,
Baniyas School,30/03/2023,19:00:00,3.6,,4.22,21.11,,33.05,145.44,,150.48,,,,,,,,,67.8,,64.64,48.1,,37.85,25.01,25.12,1006.7,48.65,284.02,2.55,3.28,,,,,,,,,62.38,,,
Baniyas School,30/03/2023,20:00:00,3.57,,4.22,22.06,,33.05,144.7,,150.43,,,,,,,,,67.4,,64.64,43.1,,37.85,23.81,23.93,1007.4,56.87,286.54,1.9,3.72,,,,,,,,,61.46,,,
Baniyas School,30/03/2023,21:00:00,3.2,,4.22,30.71,,33.05,129.08,,146.84,,,,,,,,,86.3,,64.64,48.3,,37.85,23.27,23.48,1007.8,61.42,292.19,1.6,3.07,,,,,,,,,56.13,,,
Baniyas School,30/03/2023,22:00:00,3.46,,4.22,37.81,,33.05,113.56,,141.62,,,,,,,,,82.6,,64.64,54.5,,37.85,22.75,23.02,1007.8,62.09,306.46,0.87,4.29,,,,,,,,,54.94,,,
Baniyas School,30/03/2023,23:00:00,3.29,,4.22,48.71,,33.05,87.13,,133.54,,,,,,,,,72.9,,64.64,52.8,,37.85,22.03,22.43,1007.6,63.06,339.12,0.52,5.01,,,,,,,,,54.7,,,
Baniyas School,31/03/2023,00:00:00,3.46,,5.33,70.51,,38.55,51.64,,120.84,,,,,,,,,70.2,,85.7,47.3,,46.06,21.51,22.06,1006.9,63.45,347.3,0.69,6.74,,,,,,,,,54.79,,,
Baniyas School,31/03/2023,01:00:00,3.35,,5.33,75.01,,38.55,48.91,,108.41,,,,,,,,,75.1,,85.7,45.1,,46.06,20.76,21.59,1006.4,64.93,351.37,0.46,7.84,,,,,,,,,54.85,,,
Baniyas School,31/03/2023,02:00:00,3.41,,5.33,65.62,,38.55,61.94,,97.8,,,,,,,,,63.8,,85.7,46.3,,46.06,20.28,21.1,1006.0,67.32,16.06,0.14,8.08,,,,,,,,,54.53,,,
Baniyas School,31/03/2023,03:00:00,10.01,,5.33,101.02,,38.55,3.69,,80.08,,,,,,,,,60.0,,85.7,45.7,,46.06,19.38,20.28,1005.5,68.73,112.17,0.71,10.09,,,,,,,,,54.38,,,
Baniyas School,31/03/2023,04:00:00,10.43,,5.33,76.67,,38.55,17.2,,64.14,,,,,,,,,76.8,,85.7,44.7,,46.06,18.86,19.35,1005.5,70.88,154.15,1.12,11.79,,,,,,,,,53.97,,,
Baniyas School,31/03/2023,05:00:00,10.92,,5.33,30.73,,38.55,64.03,,56.01,,,,,,,,,80.0,,85.7,49.0,,46.06,18.38,18.72,1005.3,74.9,147.03,1.22,11.6,,,,,,,,,55.91,,,
Baniyas School,31/03/2023,06:00:00,4.56,,5.33,22.28,,38.55,77.83,,51.55,,,,,,,,,76.9,,85.7,48.0,,46.06,17.97,18.27,1005.8,78.52,200.71,1.29,11.7,,,,,,,,,58.99,,,
Baniyas School,31/03/2023,07:00:00,3.49,,5.33,42.39,,38.55,55.3,,47.57,,,,,,,,,71.7,,85.7,55.2,,46.06,17.66,17.98,1006.6,82.54,207.15,1.26,10.88,,,,,,,,,55.28,,,
Baniyas School,31/03/2023,08:00:00,3.3,,5.33,43.22,,38.55,70.47,,49.92,,,,,,,,,79.4,,85.7,59.7,,46.06,19.56,20.03,1007.2,79.72,187.11,0.72,10.3,,,,,,,,,54.01,,,
Baniyas School,31/03/2023,09:00:00,3.27,,5.33,39.52,,38.55,90.43,,55.11,,,,,,,,,91.5,,85.7,59.3,,46.06,22.21,21.84,1007.5,69.01,154.55,1.3,12.43,,,,,,,,,54.37,,,
Baniyas School,31/03/2023,10:00:00,3.52,,5.33,16.44,,38.55,125.81,,63.09,,,,,,,,,79.9,,85.7,62.3,,46.06,24.46,23.69,1007.8,62.06,136.93,0.78,3.13,,,,,,,,,55.85,,,
Baniyas School,31/03/2023,11:00:00,3.19,,5.33,13.91,,38.55,133.62,,79.34,,,,,,,,,78.3,,85.7,56.6,,46.06,26.6,25.69,1007.6,50.98,175.77,0.63,3.59,,,,,,,,,54.83,,,
Baniyas School,31/03/2023,12:00:00,4.31,,5.33,16.44,,38.55,139.9,,94.67,,,,,,,,,74.2,,85.7,52.3,,46.06,29.02,27.53,1007.3,40.06,351.71,0.93,3.21,,,,,,,,,54.12,,,
Baniyas School,31/03/2023,13:00:00,4.76,,5.33,19.67,,38.55,138.16,,103.94,,,,,,,,,222.9,,85.7,45.9,,46.06,30.73,29.19,1005.8,31.68,40.14,0.55,4.15,,,,,,,,,56.31,,,
Baniyas School,31/03/2023,14:00:00,8.09,,5.33,17.57,,38.55,146.66,,112.54,,,,,,,,,220.2,,85.7,41.7,,46.06,32.51,31.22,1004.7,22.63,344.26,0.12,5.92,,,,,,,,,59.99,,,
Baniyas School,31/03/2023,15:00:00,8.27,,5.33,19.58,,38.55,157.35,,125.3,,,,,,,,,121.6,,85.7,37.6,,46.06,33.76,32.08,1003.9,20.25,288.82,0.29,5.04,,,,,,,,,55.02,,,
Baniyas School,31/03/2023,16:00:00,9.45,,5.33,15.66,,38.55,177.82,,138.72,,,,,,,,,72.3,,85.7,36.5,,46.06,33.87,32.48,1003.0,16.75,357.49,1.47,5.83,,,,,,,,,55.27,,,
Baniyas School,31/03/2023,17:00:00,3.18,,5.33,19.56,,38.55,231.88,,156.4,,,,,,,,,47.6,,85.7,35.7,,46.06,31.03,30.26,1003.4,36.19,353.91,3.56,3.93,,,,,,,,,63.63,,,
Baniyas School,31/03/2023,18:00:00,4.12,,5.33,22.62,,38.55,155.93,,160.16,,,,,,,,,62.6,,85.7,40.4,,46.06,27.01,26.56,1004.0,52.3,350.8,4.29,3.46,,,,,,,,,61.91,,,
Baniyas School,31/03/2023,19:00:00,4.16,,5.33,21.04,,38.55,137.2,,160.61,,,,,,,,,64.8,,85.7,40.7,,46.06,25.47,25.2,1004.0,56.66,2.31,3.64,3.15,,,,,,,,,60.67,,,
Baniyas School,31/03/2023,20:00:00,3.37,,5.33,22.94,,38.55,115.76,,157.59,,,,,,,,,63.9,,85.7,37.3,,46.06,24.39,24.55,1003.9,58.54,52.8,1.13,4.51,,,,,,,,,53.82,,,
Baniyas School,31/03/2023,21:00:00,4.45,,5.33,35.85,,38.55,93.88,,152.06,,,,,,,,,67.9,,85.7,35.7,,46.06,23.65,24.1,1004.6,59.3,39.34,0.33,4.32,,,,,,,,,53.85,,,
Baniyas School,31/03/2023,22:00:00,5.22,,5.33,57.35,,38.55,58.66,,141.06,,,,,,,,,56.7,,85.7,37.9,,46.06,23.81,24.23,1005.2,59.69,359.31,1.93,4.37,,,,,,,,,54.11,,,
Baniyas School,31/03/2023,23:00:00,5.7,,5.33,59.67,,38.55,53.9,,128.13,,,,,,,,,78.6,,85.7,44.6,,46.06,23.35,23.59,1005.1,62.35,26.37,1.47,4.81,,,,,,,,,54.86,,,
Al Tawia,01/03/2023,00:00:00,15.44,,11.74,35.33,,19.38,44.25,,79.5,,,,,,,,,87.7,,76.92,24.1,,28.7,24.53,,,32.96,24.33,0.62,1.95,,,,,,,,,50.98,,,
Al Tawia,01/03/2023,01:00:00,7.34,,11.74,51.75,,19.38,7.78,,65.44,,,,,,,,,99.2,,76.92,39.2,,28.7,23.43,,,35.72,69.79,0.84,1.87,,,,,,,,,51.43,,,
Al Tawia,01/03/2023,02:00:00,4.72,,11.74,46.89,,19.38,10.17,,52.94,,,,,,,,,79.2,,76.92,31.6,,28.7,23.02,,,37.16,85.63,1.1,1.96,,,,,,,,,50.44,,,
Al Tawia,01/03/2023,03:00:00,4.91,,11.74,34.65,,19.38,25.53,,49.17,,,,,,,,,83.2,,76.92,43.2,,28.7,22.38,,,35.86,83.72,1.05,2.2,,,,,,,,,47.47,,,
Al Tawia,01/03/2023,04:00:00,4.02,,11.74,22.06,,19.38,35.09,,45.36,,,,,,,,,85.2,,76.92,30.2,,28.7,21.93,,,34.82,68.1,1.08,2.22,,,,,,,,,52.7,,,
Al Tawia,01/03/2023,05:00:00,3.48,,11.74,22.77,,19.38,27.59,,37.16,,,,,,,,,101.6,,76.92,33.8,,28.7,21.5,,,35.4,97.2,1.31,2.0,,,,,,,,,46.95,,,
Al Tawia,01/03/2023,06:00:00,3.96,,11.74,27.18,,19.38,27.86,,30.96,,,,,,,,,87.5,,76.92,27.8,,28.7,21.4,,,33.35,99.85,0.88,2.31,,,,,,,,,54.62,,,
Al Tawia,01/03/2023,07:00:00,6.47,,11.74,27.89,,19.38,47.04,,28.16,,,,,,,,,74.6,,76.92,33.3,,28.7,22.98,,,25.06,147.51,1.79,2.01,,,,,,,,,53.7,,,
Al Tawia,01/03/2023,08:00:00,4.12,,11.74,32.67,,19.38,48.53,,28.7,,,,,,,,,65.5,,76.92,30.1,,28.7,24.01,,,22.85,160.0,1.98,1.84,,,,,,,,,55.83,,,
Al Tawia,01/03/2023,09:00:00,3.79,,11.74,20.7,,19.38,59.42,,35.15,,,,,,,,,65.4,,76.92,18.5,,28.7,26.05,,,22.42,183.68,0.85,1.6,,,,,,,,,57.27,,,
Al Tawia,01/03/2023,10:00:00,3.68,,11.74,10.75,,19.38,72.47,,42.94,,,,,,,,,71.7,,76.92,20.7,,28.7,27.4,,,20.93,284.91,0.91,1.4,,,,,,,,,56.22,,,
Al Tawia,01/03/2023,11:00:00,3.02,,11.74,8.82,,19.38,80.79,,49.85,,,,,,,,,63.3,,76.92,10.9,,28.7,28.0,,,21.89,251.16,1.51,1.63,,,,,,,,,53.23,,,
Al Tawia,01/03/2023,12:00:00,4.07,,11.74,7.6,,19.38,91.79,,56.94,,,,,,,,,67.1,,76.92,16.5,,28.7,28.96,,,21.0,252.43,2.52,1.88,,,,,,,,,56.41,,,
Al Tawia,01/03/2023,13:00:00,3.44,,11.74,6.88,,19.38,103.98,,66.48,,,,,,,,,66.0,,76.92,16.3,,28.7,29.37,,,18.78,255.16,3.76,1.55,,,,,,,,,58.61,,,
Al Tawia,01/03/2023,14:00:00,6.12,,11.74,8.36,,19.38,139.35,,80.42,,,,,,,,,76.9,,76.92,13.0,,28.7,29.8,,,23.12,269.04,2.42,1.43,,,,,,,,,54.9,,,
Al Tawia,01/03/2023,15:00:00,14.75,,11.74,6.51,,19.38,137.94,,91.78,,,,,,,,,88.1,,76.92,26.7,,28.7,29.58,,,27.03,282.51,1.92,1.64,,,,,,,,,55.24,,,
Al Tawia,01/03/2023,16:00:00,11.91,,11.74,6.44,,19.38,108.95,,99.34,,,,,,,,,84.6,,76.92,20.1,,28.7,28.51,,,32.05,283.48,1.92,1.57,,,,,,,,,59.74,,,
Al Tawia,01/03/2023,17:00:00,10.51,,11.74,5.73,,19.38,99.76,,104.38,,,,,,,,,79.8,,76.92,43.7,,28.7,27.51,,,31.35,286.25,1.77,1.42,,,,,,,,,55.97,,,
Al Tawia,01/03/2023,18:00:00,21.23,,11.74,4.91,,19.38,102.87,,108.18,,,,,,,,,86.6,,76.92,37.2,,28.7,26.27,,,36.89,311.74,1.22,1.9,,,,,,,,,54.7,,,
Al Tawia,01/03/2023,19:00:00,35.55,,11.74,5.85,,19.38,110.25,,111.86,,,,,,,,,71.0,,76.92,22.1,,28.7,24.84,,,46.3,346.92,2.71,2.29,,,,,,,,,57.62,,,
Al Tawia,01/03/2023,20:00:00,37.88,,11.74,7.07,,19.38,96.54,,112.45,,,,,,,,,85.0,,76.92,43.5,,28.7,24.28,,,43.29,24.41,1.59,2.13,,,,,,,,,59.97,,,
Al Tawia,01/03/2023,21:00:00,27.6,,11.74,10.69,,19.38,80.98,,109.58,,,,,,,,,76.9,,76.92,41.3,,28.7,24.41,,,37.93,74.51,2.24,2.38,,,,,,,,,56.65,,,
Al Tawia,01/03/2023,22:00:00,26.17,,11.74,15.09,,19.38,66.86,,100.52,,,,,,,,,48.2,,76.92,36.3,,28.7,23.95,,,43.04,85.82,1.34,2.29,,,,,,,,,52.88,,,
Al Tawia,01/03/2023,23:00:00,17.5,,11.74,38.49,,19.38,26.18,,86.55,,,,,,,,,51.8,,76.92,28.7,,28.7,23.7,,,40.94,102.24,1.56,2.13,,,,,,,,,53.27,,,
Al Tawia,02/03/2023,00:00:00,9.47,,7.77,30.75,,15.61,34.09,,77.19,,,,,,,,,54.9,,56.98,27.6,,24.92,24.21,,,37.25,106.56,2.13,2.11,,,,,,,,,52.17,,,
Al Tawia,02/03/2023,01:00:00,3.54,,7.77,23.11,,15.61,47.24,,70.63,,,,,,,,,51.3,,56.98,22.2,,24.92,24.5,,,35.45,118.1,1.12,1.94,,,,,,,,,50.17,,,
Al Tawia,02/03/2023,02:00:00,3.88,,7.77,24.11,,15.61,38.16,,62.54,,,,,,,,,44.1,,56.98,21.7,,24.92,24.46,,,34.96,64.82,0.46,1.63,,,,,,,,,49.48,,,
Al Tawia,02/03/2023,03:00:00,3.71,,7.77,27.71,,15.61,19.66,,51.21,,,,,,,,,43.2,,56.98,12.1,,24.92,23.45,,,38.55,213.32,0.33,1.71,,,,,,,,,47.82,,,
Al Tawia,02/03/2023,04:00:00,3.45,,7.77,27.58,,15.61,25.0,,42.27,,,,,,,,,47.2,,56.98,15.4,,24.92,23.15,,,38.87,284.14,0.52,1.45,,,,,,,,,48.87,,,
Al Tawia,02/03/2023,05:00:00,3.25,,7.77,14.01,,15.61,45.04,,37.78,,,,,,,,,47.7,,56.98,28.4,,24.92,22.66,,,39.84,359.48,0.4,1.69,,,,,,,,,48.01,,,
Al Tawia,02/03/2023,06:00:00,3.02,,7.77,7.73,,15.61,61.69,,37.13,,,,,,,,,40.1,,56.98,23.9,,24.92,21.41,,,52.15,330.91,1.83,1.86,,,,,,,,,55.54,,,
Al Tawia,02/03/2023,07:00:00,3.92,,7.77,9.13,,15.61,54.1,,40.62,,,,,,,,,34.2,,56.98,26.5,,24.92,20.82,,,60.33,3.31,1.49,2.01,,,,,,,,,53.42,,,
Al Tawia,02/03/2023,08:00:00,4.56,,7.77,19.79,,15.61,44.7,,41.95,,,,,,,,,50.1,,56.98,37.9,,24.92,21.32,,,57.2,25.83,0.72,1.88,,,,,,,,,58.94,,,
Al Tawia,02/03/2023,09:00:00,4.67,,7.77,16.76,,15.61,43.99,,41.54,,,,,,,,,61.3,,56.98,35.8,,24.92,22.34,,,51.13,14.45,1.62,2.36,,,,,,,,,56.18,,,
Al Tawia,02/03/2023,10:00:00,19.35,,7.77,18.17,,15.61,43.86,,42.26,,,,,,,,,62.5,,56.98,44.3,,24.92,25.2,,,44.71,173.09,0.17,2.51,,,,,,,,,54.1,,,
Al Tawia,02/03/2023,11:00:00,16.16,,7.77,13.62,,15.61,66.1,,48.06,,,,,,,,,72.8,,56.98,24.3,,24.92,28.64,,,32.2,217.45,0.87,1.76,,,,,,,,,56.3,,,
Al Tawia,02/03/2023,12:00:00,6.0,,7.77,10.06,,15.61,88.42,,55.99,,,,,,,,,71.8,,56.98,19.4,,24.92,30.38,,,24.35,210.92,1.69,1.57,,,,,,,,,53.85,,,
Al Tawia,02/03/2023,13:00:00,6.06,,7.77,12.51,,15.61,90.36,,61.65,,,,,,,,,61.6,,56.98,10.3,,24.92,30.14,,,28.04,305.33,1.24,1.68,,,,,,,,,59.52,,,
Al Tawia,02/03/2023,14:00:00,15.17,,7.77,15.72,,15.61,85.4,,64.62,,,,,,,,,57.0,,56.98,10.6,,24.92,29.44,,,31.41,311.63,1.26,1.78,,,,,,,,,56.37,,,
Al Tawia,02/03/2023,15:00:00,7.16,,7.77,9.44,,15.61,100.43,,70.41,,,,,,,,,65.2,,56.98,21.7,,24.92,29.72,,,26.82,336.44,1.25,1.69,,,,,,,,,59.03,,,
Al Tawia,02/03/2023,16:00:00,3.3,,7.77,6.45,,15.61,108.83,,78.42,,,,,,,,,70.4,,56.98,24.5,,24.92,31.03,,,22.47,278.51,1.7,1.52,,,,,,,,,58.38,,,
Al Tawia,02/03/2023,17:00:00,3.98,,7.77,4.69,,15.61,95.83,,84.9,,,,,,,,,57.9,,56.98,16.1,,24.92,29.82,,,22.71,294.28,1.43,1.62,,,,,,,,,52.77,,,
Al Tawia,02/03/2023,18:00:00,6.41,,7.77,5.7,,15.61,101.65,,92.13,,,,,,,,,52.3,,56.98,15.0,,24.92,28.16,,,27.29,287.6,1.15,1.59,,,,,,,,,54.77,,,
Al Tawia,02/03/2023,19:00:00,6.17,,7.77,7.63,,15.61,96.83,,95.97,,,,,,,,,63.4,,56.98,29.5,,24.92,27.42,,,28.83,342.63,1.19,2.06,,,,,,,,,56.03,,,
Al Tawia,02/03/2023,20:00:00,11.74,,7.77,12.56,,15.61,100.75,,97.51,,,,,,,,,47.0,,56.98,23.6,,24.92,26.84,,,31.0,354.66,1.96,2.17,,,,,,,,,54.55,,,
Al Tawia,02/03/2023,21:00:00,22.58,,7.77,13.04,,15.61,110.59,,100.04,,,,,,,,,51.0,,56.98,26.0,,24.92,25.96,,,31.14,3.83,2.06,2.04,,,,,,,,,54.07,,,
Al Tawia,02/03/2023,22:00:00,12.91,,7.77,14.39,,15.61,91.51,,100.8,,,,,,,,,86.0,,56.98,40.0,,24.92,24.81,,,38.6,17.13,0.74,1.77,,,,,,,,,51.72,,,
Al Tawia,02/03/2023,23:00:00,6.08,,7.77,29.99,,15.61,35.95,,92.74,,,,,,,,,74.5,,56.98,41.2,,24.92,24.05,,,46.93,82.5,0.82,1.57,,,,,,,,,52.35,,,
Al Tawia,03/03/2023,00:00:00,3.62,,5.66,28.06,,14.96,29.99,,82.89,,,,,,,,,75.5,,62.65,40.8,,32.57,23.7,,,54.27,74.22,1.28,1.84,,,,,,,,,52.12,,,
Al Tawia,03/03/2023,01:00:00,3.97,,5.66,22.52,,14.96,42.29,,76.19,,,,,,,,,69.5,,62.65,56.1,,32.57,23.1,,,56.16,77.96,1.18,1.69,,,,,,,,,50.55,,,
Al Tawia,03/03/2023,02:00:00,3.82,,5.66,23.99,,14.96,36.76,,68.08,,,,,,,,,64.5,,62.65,29.8,,32.57,22.56,,,57.63,81.05,1.16,1.85,,,,,,,,,53.62,,,
Al Tawia,03/03/2023,03:00:00,3.71,,5.66,25.63,,14.96,28.24,,59.51,,,,,,,,,49.0,,62.65,28.7,,32.57,21.75,,,59.09,88.97,0.87,1.77,,,,,,,,,48.92,,,
Al Tawia,03/03/2023,04:00:00,3.02,,5.66,22.73,,14.96,28.43,,50.47,,,,,,,,,51.0,,62.65,33.0,,32.57,21.29,,,60.63,75.56,0.71,1.98,,,,,,,,,48.18,,,
Al Tawia,03/03/2023,05:00:00,3.08,,5.66,30.55,,14.96,8.49,,37.71,,,,,,,,,44.8,,62.65,28.5,,32.57,20.21,,,62.71,82.15,0.28,1.99,,,,,,,,,48.93,,,
Al Tawia,03/03/2023,06:00:00,3.4,,5.66,20.19,,14.96,33.93,,30.51,,,,,,,,,44.8,,62.65,18.7,,32.57,19.46,,,65.09,239.65,0.25,1.88,,,,,,,,,55.81,,,
Al Tawia,03/03/2023,07:00:00,3.42,,5.66,16.24,,14.96,32.23,,30.05,,,,,,,,,58.7,,62.65,40.4,,32.57,19.09,,,67.22,295.87,0.47,1.67,,,,,,,,,52.5,,,
Al Tawia,03/03/2023,08:00:00,3.2,,5.66,18.69,,14.96,31.3,,30.21,,,,,,,,,61.7,,62.65,39.9,,32.57,20.05,,,66.77,33.3,0.43,2.16,,,,,,,,,60.94,,,
Al Tawia,03/03/2023,09:00:00,4.6,,5.66,27.35,,14.96,30.73,,28.76,,,,,,,,,57.5,,62.65,40.7,,32.57,23.46,,,56.22,164.83,0.12,2.29,,,,,,,,,57.94,,,
Al Tawia,03/03/2023,10:00:00,6.34,,5.66,13.83,,14.96,80.18,,34.19,,,,,,,,,77.9,,62.65,23.0,,32.57,25.77,,,38.04,183.15,2.87,2.25,,,,,,,,,53.57,,,
Al Tawia,03/03/2023,11:00:00,6.55,,5.66,7.98,,14.96,105.2,,43.81,,,,,,,,,54.1,,62.65,12.8,,32.57,27.9,,,28.83,179.56,3.32,1.87,,,,,,,,,54.77,,,
Al Tawia,03/03/2023,12:00:00,6.55,,5.66,9.54,,14.96,108.05,,53.76,,,,,,,,,59.5,,62.65,13.0,,32.57,29.81,,,23.71,177.32,4.06,2.35,,,,,,,,,57.45,,,
Al Tawia,03/03/2023,13:00:00,,,5.66,,,14.96,113.31,,66.87,,,,,,,,,56.5,,62.65,9.1,,32.57,31.13,,,19.77,183.65,4.68,,,,,,,,,,58.19,,,
Al Tawia,03/03/2023,14:00:00,5.44,,5.66,7.69,,14.96,,,71.57,,,,,,,,,65.9,,62.65,14.6,,32.57,31.9,,,17.04,190.87,4.52,,,,,,,,,,59.97,,,
Al Tawia,03/03/2023,15:00:00,4.83,,5.66,6.04,,14.96,122.91,,84.53,,,,,,,,,63.8,,62.65,15.8,,32.57,32.49,,,15.9,210.36,4.22,1.58,,,,,,,,,53.55,,,
Al Tawia,03/03/2023,16:00:00,5.31,,5.66,6.79,,14.96,123.77,,97.74,,,,,,,,,61.9,,62.65,22.5,,32.57,32.76,,,15.69,206.67,3.61,1.94,,,,,,,,,59.98,,,
Al Tawia,03/03/2023,17:00:00,5.36,,5.66,5.22,,14.96,126.62,,111.43,,,,,,,,,43.9,,62.65,20.7,,32.57,32.43,,,16.92,231.46,3.39,2.25,,,,,,,,,54.71,,,
Al Tawia,03/03/2023,18:00:00,6.63,,5.66,6.82,,14.96,123.68,,117.65,,,,,,,,,50.0,,62.65,29.5,,32.57,31.43,,,19.21,235.85,2.97,1.98,,,,,,,,,54.02,,,
Al Tawia,03/03/2023,19:00:00,3.54,,5.66,8.06,,14.96,124.88,,120.46,,,,,,,,,51.3,,62.65,30.3,,32.57,29.5,,,29.57,278.22,1.69,1.96,,,,,,,,,55.86,,,
Al Tawia,03/03/2023,20:00:00,2.94,,5.66,7.16,,14.96,145.97,,125.88,,,,,,,,,68.3,,62.65,35.4,,32.57,25.74,,,60.13,331.6,1.78,1.45,,,,,,,,,55.26,,,
Al Tawia,03/03/2023,21:00:00,8.67,,5.66,9.36,,14.96,119.96,,126.83,,,,,,,,,85.1,,62.65,55.1,,32.57,24.2,,,66.13,324.89,1.14,1.86,,,,,,,,,54.63,,,
Al Tawia,03/03/2023,22:00:00,14.88,,5.66,9.8,,14.96,98.73,,123.31,,,,,,,,,92.5,,62.65,69.4,,32.57,22.97,,,71.29,332.22,1.08,1.9,,,,,,,,,54.56,,,
Al Tawia,03/03/2023,23:00:00,17.19,,5.66,9.8,,14.96,84.02,,118.45,,,,,,,,,95.8,,62.65,73.9,,32.57,22.15,,,75.22,328.15,0.89,1.95,,,,,,,,,53.3,,,
Al Tawia,04/03/2023,00:00:00,19.41,,5.87,8.69,,6.8,80.31,,113.02,,,,,,,,,96.9,,80.39,70.9,,46.7,21.34,,,77.33,310.58,0.77,1.96,,,,,,,,,51.67,,,
Al Tawia,04/03/2023,01:00:00,3.95,,5.87,7.86,,6.8,77.85,,106.92,,,,,,,,,95.8,,80.39,78.6,,46.7,20.9,,,81.2,344.47,1.51,1.6,,,,,,,,,53.32,,,
Al Tawia,04/03/2023,02:00:00,3.31,,5.87,6.95,,6.8,74.4,,100.77,,,,,,,,,122.3,,80.39,59.0,,46.7,20.21,,,85.5,339.75,1.75,1.49,,,,,,,,,50.48,,,
Al Tawia,04/03/2023,03:00:00,3.47,,5.87,5.7,,6.8,82.58,,95.48,,,,,,,,,121.4,,80.39,73.9,,46.7,19.72,,,90.45,353.83,1.88,1.57,,,,,,,,,48.21,,,
Al Tawia,04/03/2023,04:00:00,4.32,,5.87,6.06,,6.8,78.38,,87.03,,,,,,,,,107.1,,80.39,67.7,,46.7,19.29,,,92.71,350.62,1.45,1.58,,,,,,,,,46.99,,,
Al Tawia,04/03/2023,05:00:00,5.18,,5.87,5.41,,6.8,83.12,,82.42,,,,,,,,,111.9,,80.39,75.9,,46.7,19.34,,,94.15,348.84,1.88,1.47,,,,,,,,,47.45,,,
