Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation
Al Tawia,30/11/2023,04:00:00,3.19,,3.59,9.88,,11.73,66.17,,72.47,,,,,,,,,58.5,,52.8,35.0,,21.0,20.16,,,82.81,6.32,0.81,1.42,,,,,,,,,48.92,
Al Tawia,30/11/2023,05:00:00,3.66,,3.59,12.48,,11.73,51.65,,68.02,,,,,,,,,61.6,,52.8,24.4,,21.0,19.68,,,84.94,53.5,0.45,1.56,,,,,,,,,46.79,
Al Tawia,30/11/2023,06:00:00,2.91,,3.59,17.33,,11.73,35.62,,61.82,,,,,,,,,56.6,,52.8,26.1,,21.0,19.52,,,85.41,39.11,0.43,1.48,,,,,,,,,52.95,
Al Tawia,30/11/2023,07:00:00,3.04,,3.59,33.71,,11.73,12.11,,52.78,,,,,,,,,66.5,,52.8,34.0,,21.0,19.17,,,86.43,85.14,0.75,1.55,,,,,,,,,56.3,
Al Tawia,30/11/2023,08:00:00,4.35,,3.59,34.66,,11.73,8.02,,44.75,,,,,,,,,55.8,,52.8,31.1,,21.0,19.93,,,84.33,99.1,0.96,1.51,,,,,,,,,57.84,
Al Tawia,30/11/2023,09:00:00,2.84,,3.59,22.25,,11.73,48.56,,43.42,,,,,,,,,87.7,,52.8,41.5,,21.0,22.48,,,75.28,111.87,0.95,1.33,,,,,,,,,59.58,
Al Tawia,30/11/2023,10:00:00,2.99,,3.59,20.24,,11.73,65.12,,43.4,,,,,,,,,82.8,,52.8,24.4,,21.0,23.97,,,64.87,329.43,0.67,1.36,,,,,,,,,56.19,
Al Tawia,30/11/2023,11:00:00,2.9,,3.59,12.92,,11.73,84.49,,46.47,,,,,,,,,74.3,,52.8,13.7,,21.0,25.23,,,57.11,315.9,0.87,1.69,,,,,,,,,55.85,
Al Tawia,30/11/2023,12:00:00,2.96,,3.59,5.47,,11.73,92.06,,49.7,,,,,,,,,59.1,,52.8,7.0,,21.0,26.39,,,49.78,269.1,1.16,1.82,,,,,,,,,59.3,
Al Tawia,30/11/2023,13:00:00,2.9,,3.59,5.97,,11.73,93.92,,54.99,,,,,,,,,47.5,,52.8,3.5,,21.0,27.19,,,44.65,271.58,1.22,1.77,,,,,,,,,57.25,
Al Tawia,30/11/2023,14:00:00,3.75,,3.59,4.46,,11.73,102.07,,63.29,,,,,,,,,39.4,,52.8,2.0,,21.0,28.02,,,37.62,259.67,1.54,1.79,,,,,,,,,55.56,
Al Tawia,30/11/2023,15:00:00,3.79,,3.59,3.72,,11.73,105.42,,74.96,,,,,,,,,37.7,,52.8,4.0,,21.0,28.31,,,32.94,291.44,1.2,1.45,,,,,,,,,59.41,
Al Tawia,30/11/2023,16:00:00,6.87,,3.59,3.36,,11.73,108.65,,87.54,,,,,,,,,20.7,,52.8,5.6,,21.0,28.53,,,31.75,281.3,1.14,1.43,,,,,,,,,58.7,
Al Tawia,30/11/2023,17:00:00,5.73,,3.59,3.61,,11.73,111.76,,95.44,,,,,,,,,27.3,,52.8,16.5,,21.0,27.92,,,32.59,315.8,0.99,1.78,,,,,,,,,52.31,
Al Tawia,30/11/2023,18:00:00,3.62,,3.59,4.67,,11.73,107.71,,100.76,,,,,,,,,30.3,,52.8,11.7,,21.0,26.69,,,40.07,329.73,1.18,1.49,,,,,,,,,57.29,
Al Tawia,30/11/2023,19:00:00,3.22,,3.59,3.23,,11.73,96.56,,102.27,,,,,,,,,32.6,,52.8,15.3,,21.0,25.09,,,48.51,319.26,1.23,1.54,,,,,,,,,54.83,
Al Tawia,30/11/2023,20:00:00,3.52,,3.59,3.78,,11.73,88.22,,101.79,,,,,,,,,52.4,,52.8,32.8,,21.0,23.93,,,52.0,330.35,1.2,1.41,,,,,,,,,55.13,
Al Tawia,30/11/2023,21:00:00,3.56,,3.59,6.47,,11.73,77.78,,99.77,,,,,,,,,46.2,,52.8,19.9,,21.0,22.84,,,55.32,344.81,1.13,1.39,,,,,,,,,53.72,
Al Tawia,30/11/2023,22:00:00,4.14,,3.59,11.06,,11.73,62.4,,94.81,,,,,,,,,47.8,,52.8,16.0,,21.0,21.99,,,61.72,348.55,1.23,1.39,,,,,,,,,53.36,
Al Tawia,30/11/2023,23:00:00,4.55,,3.59,9.57,,11.73,65.11,,89.77,,,,,,,,,43.3,,52.8,36.4,,21.0,21.38,,,65.48,340.54,0.87,1.38,,,,,,,,,53.44,
Al Ain Street,01/11/2023,00:00:00,5.34,,5.86,44.07,,12.68,,,,,,,0.28,,0.26,,,49.9,,48.84,18.9,,17.99,25.61,27.24,,,64.95,0.26,,8.62,2.61,1.61,6.24,3.73,,,,59.0,
Al Ain Street,01/11/2023,01:00:00,5.5,,5.86,20.78,,12.68,,,,,,,0.21,,0.25,,,44.7,,48.84,18.7,,17.99,26.03,27.41,,,111.0,1.05,,3.91,1.25,1.04,2.14,1.73,,,,59.25,
Al Ain Street,01/11/2023,02:00:00,5.3,,5.86,16.12,,12.68,,,,,,,0.19,,0.25,,,40.7,,48.84,11.9,,17.99,25.48,27.07,,,110.16,0.84,,2.43,1.08,0.97,1.52,1.26,,,,58.09,
Al Ain Street,01/11/2023,03:00:00,5.32,,5.86,6.36,,12.68,,,,,,,0.14,,0.23,,,39.1,,48.84,9.3,,17.99,24.37,26.57,,,91.62,0.94,,3.36,1.27,1.04,2.17,1.28,,,,59.43,
Al Ain Street,01/11/2023,04:00:00,5.35,,5.86,3.39,,12.68,,,,,,,0.16,,0.23,,,34.7,,48.84,13.2,,17.99,24.7,26.31,,,93.68,1.07,,2.19,1.11,0.97,1.5,0.96,,,,56.81,
Al Ain Street,01/11/2023,05:00:00,5.25,,5.86,3.23,,12.68,,,,,,,0.15,,0.24,,,31.6,,48.84,20.1,,17.99,25.74,27.11,,,102.13,1.78,,1.34,0.95,0.93,1.07,0.76,,,,57.66,
Al Ain Street,01/11/2023,06:00:00,5.32,,5.86,6.37,,12.68,,,,,,,0.18,,0.21,,,31.9,,48.84,17.0,,17.99,26.45,27.29,,,135.33,3.58,,2.28,1.02,0.95,1.35,1.04,,,,68.71,
Al Ain Street,01/11/2023,07:00:00,5.16,,5.86,21.65,,12.68,,,,,,,0.22,,0.19,,,34.4,,48.84,10.9,,17.99,26.06,26.85,,,132.85,3.48,,1.48,0.97,0.94,1.17,0.84,,,,60.53,
Al Ain Street,01/11/2023,08:00:00,5.42,,5.86,15.08,,12.68,,,,,,,0.19,,0.18,,,39.4,,48.84,26.0,,17.99,26.7,27.63,,,143.9,2.93,,3.05,1.31,1.05,2.25,1.24,,,,61.74,
Al Ain Street,01/11/2023,09:00:00,5.71,,5.86,3.73,,12.68,,,,,,,0.15,,0.17,,,65.2,,48.84,16.1,,17.99,28.45,29.25,,,136.7,3.37,,1.7,0.99,0.94,1.29,0.96,,,,61.95,
Al Ain Street,01/11/2023,10:00:00,5.86,,5.86,10.24,,12.68,,,,,,,0.17,,0.17,,,63.6,,48.84,25.2,,17.99,30.04,30.77,,,154.63,3.14,,1.41,0.98,0.93,1.15,0.87,,,,62.49,
Al Ain Street,01/11/2023,11:00:00,5.9,,5.86,2.76,,12.68,,,,,,,0.15,,0.17,,,51.3,,48.84,22.8,,17.99,31.83,32.47,,,138.29,3.09,,2.23,1.11,0.98,1.7,1.09,,,,62.8,
Al Ain Street,01/11/2023,12:00:00,6.41,,5.86,9.58,,12.68,,,,,,,0.28,,0.19,,,75.5,,48.84,23.5,,17.99,33.0,33.43,,,196.74,1.69,,4.09,1.44,1.1,2.7,1.43,,,,62.96,
Al Ain Street,01/11/2023,13:00:00,6.75,,5.86,15.52,,12.68,,,,,,,0.3,,0.21,,,52.0,,48.84,18.6,,17.99,33.94,34.18,,,227.08,1.77,,5.72,1.81,1.31,4.01,2.03,,,,69.34,
Al Ain Street,01/11/2023,14:00:00,5.2,,5.86,12.31,,12.68,,,,,,,0.34,,0.23,,,43.8,,48.84,19.6,,17.99,34.66,34.83,,,229.15,2.02,,5.12,1.63,1.22,3.46,1.85,,,,62.8,
Al Ain Street,01/11/2023,15:00:00,5.49,,5.86,14.76,,12.68,,,,,,,0.26,,0.23,,,61.2,,48.84,11.5,,17.99,35.1,35.36,,,254.39,1.42,,4.22,1.39,1.12,2.6,1.73,,,,62.21,
Al Ain Street,01/11/2023,16:00:00,5.88,,5.86,6.13,,12.68,,,,,,,0.21,,0.23,,,61.2,,48.84,8.5,,17.99,35.27,36.29,,,100.32,1.33,,2.57,1.05,0.99,1.46,1.23,,,,70.06,
Al Ain Street,01/11/2023,17:00:00,6.49,,5.86,8.78,,12.68,,,,,,,0.2,,0.24,,,42.6,,48.84,10.8,,17.99,34.34,35.05,,,103.19,1.41,,2.13,1.01,0.95,1.32,1.05,,,,61.9,
Al Ain Street,01/11/2023,18:00:00,6.96,,5.86,9.81,,12.68,,,,,,,0.27,,0.25,,,51.1,,48.84,8.0,,17.99,32.51,33.21,,,102.21,1.71,,2.64,1.09,0.98,1.45,1.83,,,,66.11,
Al Ain Street,01/11/2023,19:00:00,6.11,,5.86,5.75,,12.68,,,,,,,0.24,,0.26,,,52.9,,48.84,18.9,,17.99,31.07,31.73,,,107.06,1.25,,2.51,1.05,0.97,1.4,1.42,,,,71.95,
Al Ain Street,01/11/2023,20:00:00,6.29,,5.86,6.73,,12.68,,,,,,,0.23,,0.26,,,50.7,,48.84,26.5,,17.99,30.28,30.99,,,104.4,1.47,,1.86,0.99,0.93,1.21,1.04,,,,62.47,
Al Ain Street,01/11/2023,21:00:00,6.61,,5.86,15.58,,12.68,,,,,,,0.23,,0.25,,,49.3,,48.84,26.1,,17.99,29.67,30.49,,,106.72,1.28,,3.18,1.12,0.98,1.76,1.62,,,,62.69,
Al Ain Street,01/11/2023,22:00:00,6.53,,5.86,16.16,,12.68,,,,,,,0.35,,0.25,,,54.4,,48.84,28.5,,17.99,27.89,28.99,,,61.24,0.35,,2.93,1.1,0.98,1.65,1.69,,,,62.43,
Al Ain Street,01/11/2023,23:00:00,6.54,,5.86,29.4,,12.68,,,,,,,0.48,,0.28,,,50.9,,48.84,21.2,,17.99,26.95,28.48,,,90.99,0.82,,3.45,1.2,1.01,2.0,1.59,,,,61.96,
Al Ain Street,02/11/2023,00:00:00,5.42,,5.39,17.83,,33.58,,,,,,,0.4,,0.3,,,48.9,,64.35,16.9,,23.36,26.52,27.75,,,98.19,0.95,,4.26,1.42,1.1,2.75,1.86,,,,59.98,
Al Ain Street,02/11/2023,01:00:00,5.22,,5.39,12.51,,33.58,,,,,,,0.31,,0.31,,,48.6,,64.35,15.0,,23.36,26.42,27.61,,,116.82,1.17,,2.93,1.15,1.01,1.82,1.26,,,,58.99,
Al Ain Street,02/11/2023,02:00:00,5.7,,5.39,13.33,,33.58,,,,,,,0.31,,0.32,,,55.5,,64.35,10.2,,23.36,26.03,27.12,,,171.08,0.94,,2.3,1.07,0.99,1.61,1.04,,,,57.62,
Al Ain Street,02/11/2023,03:00:00,5.2,,5.39,6.31,,33.58,,,,,,,0.26,,0.32,,,42.9,,64.35,7.6,,23.36,26.0,26.96,,,140.58,2.27,,3.89,1.47,1.14,3.05,1.31,,,,57.05,
Al Ain Street,02/11/2023,04:00:00,6.01,,5.39,5.3,,33.58,,,,,,,0.26,,0.33,,,51.9,,64.35,12.9,,23.36,26.25,26.94,,,160.62,2.35,,2.01,1.07,0.98,1.56,1.0,,,,56.64,
Al Ain Street,02/11/2023,05:00:00,6.35,,5.39,5.89,,33.58,,,,,,,0.31,,0.34,,,47.4,,64.35,30.5,,23.36,25.58,26.37,,,160.17,1.23,,1.06,0.93,0.89,0.97,0.91,,,,57.66,
Al Ain Street,02/11/2023,06:00:00,6.53,,5.39,6.65,,33.58,,,,,,,0.33,,0.33,,,55.9,,64.35,26.6,,23.36,25.04,25.91,,,162.0,1.25,,1.04,0.89,0.89,0.98,0.87,,,,69.99,
Al Ain Street,02/11/2023,07:00:00,6.34,,5.39,31.47,,33.58,,,,,,,0.41,,0.32,,,64.0,,64.35,27.9,,23.36,24.36,25.27,,,166.6,1.24,,2.19,1.11,0.99,1.65,1.22,,,,59.99,
Al Ain Street,02/11/2023,08:00:00,4.87,,5.39,24.08,,33.58,,,,,,,0.36,,0.32,,,67.6,,64.35,35.4,,23.36,24.89,25.93,,,147.77,2.12,,2.7,1.2,1.01,2.0,1.3,,,,61.54,
Al Ain Street,02/11/2023,09:00:00,5.12,,5.39,12.36,,33.58,,,,,,,0.35,,0.32,,,64.2,,64.35,39.0,,23.36,26.68,27.6,,,149.51,2.59,,2.32,1.11,0.99,1.7,1.26,,,,62.15,
Al Ain Street,02/11/2023,10:00:00,5.05,,5.39,7.69,,33.58,,,,,,,0.3,,0.32,,,75.5,,64.35,34.2,,23.36,28.79,29.52,,,150.23,2.46,,2.02,1.04,0.96,1.44,1.22,,,,61.77,
Al Ain Street,02/11/2023,11:00:00,5.22,,5.39,13.07,,33.58,,,,,,,0.35,,0.33,,,84.6,,64.35,26.0,,23.36,30.58,31.17,,,163.05,2.26,,3.26,1.32,1.07,2.33,1.56,,,,63.27,
Al Ain Street,02/11/2023,12:00:00,5.22,,5.39,24.0,,33.58,,,,,,,0.59,,0.38,,,73.7,,64.35,23.7,,23.36,31.9,32.13,,,233.27,1.99,,4.3,1.55,1.18,3.23,1.74,,,,63.33,
Al Ain Street,02/11/2023,13:00:00,5.37,,5.39,25.81,,33.58,,,,,,,0.57,,0.41,,,71.8,,64.35,21.4,,23.36,32.75,32.57,,,249.51,2.39,,7.06,1.97,1.46,4.56,2.57,,,,63.78,
Al Ain Street,02/11/2023,14:00:00,5.43,,5.39,13.19,,33.58,,,,,,,0.42,,0.42,,,70.8,,64.35,12.3,,23.36,33.3,33.63,,,238.12,1.41,,4.7,1.38,1.18,2.67,1.95,,,,63.12,
Al Ain Street,02/11/2023,15:00:00,5.15,,5.39,21.95,,33.58,,,,,,,0.56,,0.44,,,73.5,,64.35,9.2,,23.36,33.83,33.89,,,247.53,2.62,,3.9,1.25,1.07,2.19,1.76,,,,62.6,
Al Ain Street,02/11/2023,16:00:00,5.14,,5.39,30.88,,33.58,,,,,,,0.39,,0.44,,,51.9,,64.35,14.6,,23.36,33.77,33.96,,,258.29,2.79,,5.22,1.48,1.13,2.96,2.27,,,,69.58,
Al Ain Street,02/11/2023,17:00:00,5.37,,5.39,42.74,,33.58,,,,,,,0.44,,0.45,,,65.3,,64.35,13.5,,23.36,33.46,33.82,,,261.12,1.67,,5.18,1.51,1.14,3.03,2.34,,,,61.75,
Al Ain Street,02/11/2023,18:00:00,5.26,,5.39,58.4,,33.58,,,,,,,0.43,,0.47,,,63.1,,64.35,15.7,,23.36,32.22,32.8,,,323.33,0.98,,8.44,2.17,1.42,5.07,3.22,,,,68.33,
Al Ain Street,02/11/2023,19:00:00,4.98,,5.39,88.25,,33.58,,,,,,,0.54,,0.49,,,71.2,,64.35,26.7,,23.36,31.19,31.85,,,319.94,1.03,,8.91,2.39,1.44,5.53,3.73,,,,66.39,
Al Ain Street,02/11/2023,20:00:00,5.01,,5.39,84.28,,33.58,,,,,,,0.68,,0.5,,,75.2,,64.35,37.7,,23.36,30.03,31.15,,,357.39,0.98,,11.65,3.07,1.83,7.51,4.46,,,,63.15,
Al Ain Street,02/11/2023,21:00:00,4.99,,5.39,87.61,,33.58,,,,,,,0.79,,0.53,,,62.1,,64.35,36.8,,23.36,28.14,29.68,,,31.23,0.73,,9.87,2.82,1.63,6.63,4.04,,,,63.11,
Al Ain Street,02/11/2023,22:00:00,5.07,,5.39,72.81,,33.58,,,,,,,0.61,,0.56,,,73.6,,64.35,30.6,,23.36,28.16,29.08,,,2.09,1.56,,12.82,3.92,2.83,9.86,5.3,,,,62.38,
Al Ain Street,02/11/2023,23:00:00,5.3,,5.39,99.39,,33.58,,,,,,,0.76,,0.58,,,85.2,,64.35,36.3,,23.36,26.57,27.96,,,30.61,0.87,,12.59,4.07,3.25,10.2,4.98,,,,62.22,
Al Ain Street,03/11/2023,00:00:00,5.56,,7.98,108.57,,30.49,,,,,,,0.75,,0.63,,,100.1,,90.78,31.9,,32.86,25.54,27.07,,,36.07,0.8,,15.28,4.75,3.77,11.86,6.4,,,,59.7,
Al Ain Street,03/11/2023,01:00:00,7.41,,7.98,113.18,,30.49,,,,,,,1.18,,0.72,,,104.8,,90.78,39.9,,32.86,25.48,26.99,,,138.31,0.61,,25.12,8.56,7.82,21.93,9.77,,,,59.13,
Al Ain Street,03/11/2023,02:00:00,6.15,,7.98,80.66,,30.49,,,,,,,0.61,,0.74,,,113.9,,90.78,33.3,,32.86,25.04,27.12,,,93.32,0.64,,20.12,9.51,7.93,23.58,7.41,,,,58.25,
Al Ain Street,03/11/2023,03:00:00,4.92,,7.98,28.0,,30.49,,,,,,,0.21,,0.7,,,106.3,,90.78,41.7,,32.86,25.12,26.66,,,132.31,2.57,,10.2,4.17,3.02,10.3,3.67,,,,57.96,
Al Ain Street,03/11/2023,04:00:00,5.15,,7.98,4.63,,30.49,,,,,,,0.31,,0.65,,,112.6,,90.78,34.4,,32.86,25.54,26.28,,,160.17,1.93,,2.54,1.46,1.17,2.63,1.23,,,,57.35,
Al Ain Street,03/11/2023,05:00:00,5.5,,7.98,4.69,,30.49,,,,,,,0.24,,0.58,,,114.3,,90.78,34.7,,32.86,25.54,26.31,,,168.68,1.7,,1.1,0.93,0.93,1.02,0.94,,,,57.41,
Al Ain Street,03/11/2023,06:00:00,5.01,,7.98,11.15,,30.49,,,,,,,0.21,,0.53,,,104.6,,90.78,36.8,,32.86,25.09,25.93,,,175.11,1.31,,1.07,0.94,0.92,1.01,0.94,,,,69.07,
Al Ain Street,03/11/2023,07:00:00,5.33,,7.98,27.51,,30.49,,,,,,,0.3,,0.48,,,94.9,,90.78,32.7,,32.86,24.73,25.57,,,150.1,1.28,,1.5,0.98,0.94,1.21,1.07,,,,60.44,
Al Ain Street,03/11/2023,08:00:00,4.98,,7.98,34.22,,30.49,,,,,,,0.43,,0.44,,,99.1,,90.78,40.4,,32.86,25.34,26.38,,,182.45,0.92,,3.09,1.25,1.03,2.14,1.56,,,,61.06,
Al Ain Street,03/11/2023,09:00:00,6.22,,7.98,9.95,,30.49,,,,,,,0.33,,0.33,,,81.8,,90.78,46.8,,32.86,27.22,28.26,,,160.98,1.69,,2.72,1.26,1.03,2.18,1.41,,,,61.31,
Al Ain Street,03/11/2023,10:00:00,7.34,,7.98,21.54,,30.49,,,,,,,0.44,,0.31,,,82.9,,90.78,37.3,,32.86,29.13,29.95,,,198.2,1.53,,4.14,1.63,1.3,3.58,1.61,,,,62.13,
Al Ain Street,03/11/2023,11:00:00,8.14,,7.98,30.57,,30.49,,,,,,,0.51,,0.35,,,88.8,,90.78,36.9,,32.86,30.33,30.61,,,227.96,3.52,,6.23,2.0,1.67,4.83,2.24,,,,62.57,
Al Ain Street,03/11/2023,12:00:00,21.84,,7.98,21.04,,30.49,,,,,,,0.51,,0.37,,,86.7,,90.78,30.3,,32.86,31.03,30.96,,,224.12,3.73,,5.08,1.47,1.12,3.03,2.28,,,,63.04,
Al Ain Street,03/11/2023,13:00:00,22.96,,7.98,17.05,,30.49,,,,,,,0.31,,0.38,,,74.6,,90.78,32.1,,32.86,32.0,32.15,,,218.97,3.29,,3.59,1.23,1.03,2.13,1.77,,,,68.15,
Al Ain Street,03/11/2023,14:00:00,13.78,,7.98,13.14,,30.49,,,,,,,0.37,,0.4,,,69.7,,90.78,19.0,,32.86,32.94,33.17,,,234.8,2.55,,2.35,1.05,1.0,1.57,1.41,,,,66.91,
Al Ain Street,03/11/2023,15:00:00,8.12,,7.98,11.32,,30.49,,,,,,,0.44,,0.42,,,71.2,,90.78,17.2,,32.86,33.74,34.12,,,233.72,1.59,,3.53,1.18,1.03,1.99,1.77,,,,62.63,
Al Ain Street,03/11/2023,16:00:00,5.36,,7.98,10.78,,30.49,,,,,,,0.41,,0.42,,,74.9,,90.78,14.6,,32.86,33.33,33.82,,,312.06,1.39,,2.43,1.04,0.99,1.49,1.43,,,,67.78,
Al Ain Street,03/11/2023,17:00:00,5.67,,7.98,23.99,,30.49,,,,,,,0.54,,0.44,,,82.5,,90.78,33.4,,32.86,32.8,33.05,,,300.15,1.7,,3.33,1.17,1.01,1.96,1.67,,,,62.03,
Al Ain Street,03/11/2023,18:00:00,5.61,,7.98,38.93,,30.49,,,,,,,0.49,,0.45,,,71.7,,90.78,23.3,,32.86,31.77,32.25,,,31.22,3.3,,4.54,1.34,1.06,2.47,2.15,,,,67.49,
Al Ain Street,03/11/2023,19:00:00,6.06,,7.98,26.57,,30.49,,,,,,,0.47,,0.44,,,78.8,,90.78,37.9,,32.86,30.41,30.76,,,358.32,3.45,,5.27,1.43,1.14,2.78,1.86,,,,67.61,
Al Ain Street,03/11/2023,20:00:00,5.21,,7.98,19.91,,30.49,,,,,,,0.37,,0.43,,,88.4,,90.78,28.7,,32.86,28.83,29.04,,,356.21,4.11,,6.14,1.4,1.29,2.9,1.74,,,,62.59,
Al Ain Street,03/11/2023,21:00:00,8.59,,7.98,19.36,,30.49,,,,,,,0.23,,0.42,,,88.6,,90.78,35.1,,32.86,27.69,28.04,,,5.64,3.31,,7.1,1.63,1.41,3.72,1.99,,,,62.59,
Al Ain Street,03/11/2023,22:00:00,8.79,,7.98,28.07,,30.49,,,,,,,0.54,,0.44,,,94.7,,90.78,28.7,,32.86,26.84,27.37,,,7.73,2.67,,7.76,2.01,1.72,5.16,2.03,,,,63.24,
Al Ain Street,03/11/2023,23:00:00,7.81,,7.98,26.86,,30.49,,,,,,,0.52,,0.45,,,92.8,,90.78,41.5,,32.86,26.18,26.72,,,7.78,2.54,,6.88,2.18,1.81,5.51,2.21,,,,61.63,
Al Ain Street,04/11/2023,00:00:00,5.78,,7.07,21.42,,14.87,,,,,,,0.45,,0.45,,,87.9,,71.7,23.7,,29.71,25.5,26.22,,,13.63,2.43,,7.64,2.5,2.13,6.46,2.38,,,,60.92,
Al Ain Street,04/11/2023,01:00:00,5.14,,7.07,28.47,,14.87,,,,,,,0.5,,0.45,,,88.8,,71.7,44.4,,29.71,24.97,25.77,,,12.21,2.09,,8.6,2.58,2.18,6.74,2.94,,,,59.61,
Al Ain Street,04/11/2023,02:00:00,5.05,,7.07,21.13,,14.87,,,,,,,0.4,,0.44,,,83.2,,71.7,32.9,,29.71,24.58,25.24,,,9.53,2.34,,9.46,2.98,2.47,7.7,3.37,,,,58.66,
Al Ain Street,04/11/2023,03:00:00,5.26,,7.07,15.86,,14.87,,,,,,,0.26,,0.41,,,81.7,,71.7,32.0,,29.71,24.11,24.86,,,9.61,1.87,,7.71,2.53,2.18,6.48,2.58,,,,57.69,
Al Ain Street,04/11/2023,04:00:00,5.27,,7.07,13.98,,14.87,,,,,,,0.72,,0.45,,,88.5,,71.7,39.5,,29.71,23.6,24.65,,,17.41,0.96,,7.2,2.58,2.12,6.6,2.88,,,,57.42,
Al Ain Street,04/11/2023,05:00:00,5.08,,7.07,9.75,,14.87,,,,,,,0.65,,0.51,,,88.5,,71.7,37.0,,29.71,22.99,24.49,,,60.8,0.27,,6.19,2.4,1.94,6.11,2.47,,,,58.15,
Al Ain Street,04/11/2023,06:00:00,5.55,,7.07,11.63,,14.87,,,,,,,0.6,,0.51,,,74.9,,71.7,39.1,,29.71,22.64,24.49,,,100.64,0.65,,5.47,2.26,1.77,5.74,2.15,,,,70.8,
Al Ain Street,04/11/2023,07:00:00,5.03,,7.07,43.76,,14.87,,,,,,,0.71,,0.54,,,69.3,,71.7,30.9,,29.71,23.81,24.73,,,146.89,2.45,,6.67,2.76,2.06,6.97,2.48,,,,59.92,
Al Ain Street,04/11/2023,08:00:00,5.06,,7.07,17.45,,14.87,,,,,,,0.55,,0.55,,,88.4,,71.7,35.0,,29.71,25.21,26.17,,,151.8,1.74,,6.88,3.05,2.2,7.53,2.43,,,,60.28,
Al Ain Street,04/11/2023,09:00:00,5.35,,7.07,3.91,,14.87,,,,,,,0.39,,0.54,,,56.3,,71.7,21.5,,29.71,27.3,28.24,,,144.13,2.05,,3.05,1.44,1.16,2.85,1.27,,,,61.0,
Al Ain Street,04/11/2023,10:00:00,5.06,,7.07,3.64,,14.87,,,,,,,0.38,,0.53,,,56.7,,71.7,27.9,,29.71,28.4,29.27,,,141.19,2.31,,1.87,1.02,0.98,1.39,1.05,,,,61.3,
Al Ain Street,04/11/2023,11:00:00,4.99,,7.07,8.38,,14.87,,,,,,,0.47,,0.56,,,43.5,,71.7,28.6,,29.71,29.42,29.79,,,209.98,2.0,,3.35,1.29,1.08,2.31,1.38,,,,62.24,
Al Ain Street,04/11/2023,12:00:00,5.05,,7.07,12.91,,14.87,,,,,,,0.43,,0.52,,,45.4,,71.7,30.4,,29.71,30.77,31.31,,,201.19,1.07,,4.93,1.64,1.24,3.39,1.64,,,,62.73,
Al Ain Street,04/11/2023,13:00:00,5.15,,7.07,10.36,,14.87,,,,,,,0.37,,0.49,,,59.4,,71.7,34.1,,29.71,31.25,31.24,,,242.62,2.16,,4.13,1.33,1.09,2.42,1.72,,,,65.35,
Al Ain Street,04/11/2023,14:00:00,5.06,,7.07,14.05,,14.87,,,,,,,0.42,,0.47,,,58.8,,71.7,20.1,,29.71,30.63,30.91,,,259.65,1.99,,3.1,1.16,1.01,1.81,1.52,,,,62.19,
Al Ain Street,04/11/2023,15:00:00,5.19,,7.07,9.01,,14.87,,,,,,,0.37,,0.42,,,57.2,,71.7,24.8,,29.71,31.21,31.33,,,279.98,2.04,,3.91,1.27,1.05,2.2,1.79,,,,61.97,
Al Ain Street,04/11/2023,16:00:00,11.15,,7.07,3.4,,14.87,,,,,,,0.23,,0.38,,,66.8,,71.7,29.3,,29.71,30.53,30.62,,,329.33,2.86,,2.4,1.1,0.99,1.64,1.23,,,,66.23,
Al Ain Street,04/11/2023,17:00:00,10.83,,7.07,7.02,,14.87,,,,,,,0.27,,0.37,,,91.4,,71.7,34.7,,29.71,30.29,30.45,,,321.82,2.47,,3.01,1.13,0.99,1.75,1.27,,,,63.31,
Al Ain Street,04/11/2023,18:00:00,11.11,,7.07,8.78,,14.87,,,,,,,0.22,,0.35,,,81.0,,71.7,19.2,,29.71,29.05,29.39,,,353.94,2.67,,2.89,1.14,1.01,1.82,1.13,,,,67.65,
Al Ain Street,04/11/2023,19:00:00,11.24,,7.07,20.58,,14.87,,,,,,,0.39,,0.34,,,81.8,,71.7,14.1,,29.71,28.43,28.86,,,357.0,2.51,,3.92,1.3,1.07,2.39,1.44,,,,66.92,
Al Ain Street,04/11/2023,20:00:00,10.6,,7.07,18.44,,14.87,,,,,,,0.29,,0.32,,,72.3,,71.7,30.2,,29.71,27.54,27.84,,,345.27,2.56,,3.97,1.3,1.03,2.3,1.61,,,,62.8,
Al Ain Street,04/11/2023,21:00:00,10.49,,7.07,24.36,,14.87,,,,,,,0.38,,0.32,,,70.9,,71.7,29.7,,29.71,26.74,27.23,,,353.54,1.88,,4.19,1.34,1.06,2.49,1.89,,,,62.59,
Al Ain Street,04/11/2023,22:00:00,10.95,,7.07,16.49,,14.87,,,,,,,0.53,,0.34,,,70.2,,71.7,33.0,,29.71,25.77,26.56,,,10.18,1.92,,4.56,1.4,1.05,2.56,1.99,,,,62.09,
